YEAR MONTH DAY PRCP TMAX TMIN TAVG
2023 5 30 10.66 26.63 12.45 19.54
2023 5 31 5.9 13.6 8.74 11.17
2023 6 1 0.41 27.4 13.99 20.7
2023 6 2 0 25.17 8.68 16.93
2023 6 3 13.74 30.29 15.1 22.7
2023 6 4 0 24.67 10.21 17.44
2023 6 5 0 27.62 9.37 18.5
2023 6 6 0 27.72 7.64 17.68
2023 6 7 0 23.03 7.09 15.06
2023 6 8 0 24.8 13.15 18.98
2023 6 9 9.66 27.99 13.21 20.6
2023 6 10 7.73 29.41 14.34 21.88
2023 6 11 0.08 23.47 16.31 19.89
2023 6 12 17.93 28.03 12.67 20.35
2023 6 13 11.3 26.15 13.62 19.88
2023 6 14 0 20.4 7.27 13.83
2023 6 15 0 33.8 15.92 24.86
2023 6 16 0 33.49 17.07 25.28
2023 6 17 0 30.51 18.51 24.51
2023 6 18 0 24.42 5.38 14.9
2023 6 19 0 30.05 18.5 24.27
2023 6 20 0 29.59 13.19 21.39
2023 6 21 3.79 26.58 16.49 21.54
2023 6 22 2.85 27.86 19.22 23.54
2023 6 23 0 25.56 13.22 19.39
2023 6 24 12.38 35.71 19.93 27.82
2023 6 25 10.75 33.45 19.29 26.37
2023 6 26 0 26.31 10.81 18.56
2023 6 27 0.08 23.4 10.23 16.81
2023 6 28 0 25.53 10.08 17.8
2023 6 29 0 22.03 8.26 15.14
2023 6 30 0 23.33 11.65 17.49
2023 7 1 1.29 29.59 13.33 21.46
2023 7 2 0.69 27.06 10.36 18.71
2023 7 3 6.94 30.24 15.04 22.64
2023 7 4 0.44 28.07 16.71 22.39
2023 7 5 0 28.76 14.47 21.62
2023 7 6 0 30.44 15.5 22.97
2023 7 7 0 26.47 6.71 16.59
2023 7 8 0 25.43 9.31 17.37
2023 7 9 0 24.43 13.17 18.8
2023 7 10 0 30.67 16.65 23.66
2023 7 11 0 29.55 10.16 19.86
2023 7 12 4.17 29.41 18.62 24.02
2023 7 13 1.49 23.94 14.35 19.14
2023 7 14 0.65 29.46 20.16 24.81
2023 7 15 0 25.82 12.73 19.27
2023 7 16 0 24.25 8.55 16.4
2023 7 17 0 33.61 16.17 24.89
2023 7 18 0 34.36 19.35 26.86
2023 7 19 0.38 28.85 13.85 21.35
2023 7 20 0.33 33.29 20.22 26.75
2023 7 21 0.05 29.58 17.97 23.77
2023 7 22 0 24.85 17.24 21.05
2023 7 23 0 33.35 17.57 25.46
2023 7 24 1.24 29.63 19.35 24.49
2023 7 25 0.08 31.38 20.97 26.17
2023 7 26 1.69 34.17 17.52 25.84
2023 7 27 0.31 32.53 19.69 26.11
2023 7 28 0 26.9 10.39 18.64
2023 7 29 0 31.41 14.36 22.88
2023 7 30 0 34 17.14 25.57
2023 7 31 0 30.8 14.25 22.52
2023 8 1 0 25.12 11.97 18.55
2023 8 2 4.45 31.65 14.93 23.29
2023 8 3 19.37 29.21 18.08 23.64
2023 8 4 0 28.42 18.27 23.34
2023 8 5 17.96 27.27 9.14 18.2
2023 8 6 0 29.94 17.73 23.84
2023 8 7 0 24.72 8.8 16.76
2023 8 8 2.59 31.53 17.33 24.43
2023 8 9 0 28.67 13.39 21.03
2023 8 10 0.25 31.2 16.44 23.82
2023 8 11 0.44 29.18 15.45 22.31
2023 8 12 0.51 31.77 18.67 25.22
2023 8 13 0 30.81 18.38 24.59
2023 8 14 0 31.45 19.42 25.44
2023 8 15 0 27.13 10.2 18.66
2023 8 16 0 28.13 12.7 20.41
2023 8 17 0 30.1 14.62 22.36
2023 8 18 0 28.75 11.89 20.32
2023 8 19 0 26.32 13.87 20.09
2023 8 20 0 21.63 7.95 14.79
2023 8 21 0 24.87 7.92 16.39
2023 8 22 0 24.03 6.83 15.43
2023 8 23 0 26.82 15.91 21.37
2023 8 24 0 31.58 14.36 22.97
2023 8 25 0 29.82 7.73 18.77
2023 8 26 0 22.79 9.22 16
2023 8 27 0 28.8 13.27 21.04
2023 8 28 0 26 10.27 18.13
2023 8 29 0 29.8 8.51 19.16
2023 8 30 2.06 25.56 12.92 19.24
2023 8 31 0.96 27.45 13.97 20.71
2023 9 1 4.14 29.54 14.36 21.95
2023 9 2 0.06 26.58 16.97 21.77
2023 9 3 1.63 26.32 11.34 18.83
2023 9 4 1.61 25.76 11.92 18.84
2023 9 5 0 25.68 15.79 20.73
2023 9 6 0 25.86 10.95 18.41
2023 9 7 0 28.61 12.57 20.59
2023 9 8 0.04 29.68 14.78 22.23
2023 9 9 0 19.68 3.54 11.61
2023 9 10 0 21.23 3.89 12.56
2023 9 11 0 21.72 3.57 12.64
2023 9 12 0 21.37 5.55 13.46
2023 9 13 0 26.92 8.02 17.47
2023 9 14 0 22.57 4.22 13.39
2023 9 15 0 20.79 2.8 11.8
2023 9 16 0 31.87 15.79 23.83
2023 9 17 0 18.96 3.48 11.22
2023 9 18 0 23.03 9.05 16.04
2023 9 19 0 23.23 7.26 15.25
2023 9 20 0.74 22.32 4.21 13.27
2023 9 21 0.11 16.43 8.81 12.62
2023 9 22 8.01 26.23 14.99 20.61
2023 9 23 1.58 17.46 7.91 12.69
2023 9 24 0 27.54 12.05 19.8
2023 9 25 0 16.9 2.14 9.52
2023 9 26 0 30.38 19.79 25.09
2023 9 27 0.19 15.63 2.07 8.85
2023 9 28 0 20.75 8.93 14.84
2023 9 29 0 14.34 0.13 7.24
2023 9 30 0 26.03 12.19 19.11
2023 10 1 0 15.94 -3.22 6.36
2023 10 2 0.96 19.32 5.66 12.49
2023 10 3 0 20.65 8.5 14.57
2023 10 4 0 29.42 8.41 18.91
2023 10 5 20.06 21.52 9.34 15.43
2023 10 6 0 14.49 11.19 12.84
2023 10 7 0 23.21 9.35 16.28
2023 10 8 1.31 25.29 13.21 19.25
2023 10 9 0.51 18.52 7.3 12.91
2023 10 10 0.71 16.3 0.58 8.44
2023 10 11 0 19.71 5.7 12.7
2023 10 12 5.34 23.56 10.06 16.81
2023 10 13 16.22 20.23 11.43 15.83
2023 10 14 8.96 17.06 9.98 13.52
2023 10 15 3.4 16.28 12.19 14.23
2023 10 16 6.93 16.76 7.81 12.29
2023 10 17 0.28 16.81 3.17 9.99
2023 10 18 0 16.7 0.98 8.84
2023 10 19 0 16.94 -2.16 7.39
2023 10 20 0.23 16.7 6.87 11.79
2023 10 21 2.52 17.73 8.77 13.25
2023 10 22 0 11.18 -1.77 4.7
2023 10 23 0 21.9 11.69 16.79
2023 10 24 0 16.68 -1.63 7.53
2023 10 25 0.09 22.87 8.75 15.81
2023 10 26 5.22 14.96 3.84 9.4
2023 10 27 0.31 18.01 11.17 14.59
2023 10 28 3.71 15.46 2.51 8.98
2023 10 29 3.4 8.17 1.35 4.76
2023 10 30 0 11.76 -1.78 4.99
2023 10 31 0 16.13 -0.74 7.7
2023 11 1 0 16.66 -2.18 7.24
2023 11 2 6.98 16.78 5.61 11.2
2023 11 3 10.5 17.15 8.95 13.05
2023 11 4 0 13.72 5.03 9.38
2023 11 5 0 16.92 -1.94 7.49
2023 11 6 0.02 12.48 2.32 7.4
2023 11 7 10.17 14.02 8.09 11.05
2023 11 8 0 8.05 4.13 6.09
2023 11 9 0.13 9.35 1.1 5.22
2023 11 10 0 16.61 -1.06 7.77
2023 11 11 0 17.38 1.83 9.6
2023 11 12 5.58 9.81 -2.45 3.68
2023 11 13 6.31 9.5 4.89 7.2
2023 11 14 2.88 18.28 9.21 13.75
2023 11 15 0 4.63 -1.48 1.57
2023 11 16 8.3 14.91 0.93 7.92
2023 11 17 0 7.75 2.66 5.21
2023 11 18 28.09 4.39 -1.79 1.3
2023 11 19 0 10.05 -1.2 4.43
2023 11 20 0 16.07 5.83 10.95
2023 11 21 0 6.11 -3.67 1.22
2023 11 22 0 11.24 -0.74 5.25
2023 11 23 0 21.01 0.34 10.68
2023 11 24 0 4.55 -3.56 0.5
2023 11 25 0.5 1.99 -5.53 -1.77
2023 11 26 0.19 7.16 -2.1 2.53
2023 11 27 0.93 13.61 0.34 6.97
2023 11 28 0.13 6.91 0.64 3.77
2023 11 29 0.4 11.56 4.27 7.92
2023 11 30 0.15 -0.13 -11.8 -5.96
2023 12 1 3.47 1.53 -12.48 -5.48
2023 12 2 1.53 6.95 1.66 4.3
2023 12 3 40.14 8.72 2.66 5.69
2023 12 4 2.06 16.89 -3.01 6.94
2023 12 5 0.56 6.06 -6.38 -0.16
2023 12 6 0.94 9.67 -1.14 4.26
2023 12 7 9.17 3.6 -0.04 1.78
2023 12 8 0.18 10.64 -0.29 5.18
2023 12 9 0.48 6.41 -3.86 1.27
2023 12 10 2.73 0.44 -9.69 -4.62
2023 12 11 0 7.08 -4.23 1.42
2023 12 12 0 -0.78 -8.64 -4.71
2023 12 13 0 -4.15 -21.22 -12.68
2023 12 14 0 -7.34 -22.04 -14.69
2023 12 15 0 1.81 -6.25 -2.22
2023 12 16 0 4.04 -5.66 -0.81
2023 12 17 35.14 5.33 -7.41 -1.04
2023 12 18 0 -0.33 -9.27 -4.8
2023 12 19 0 0.36 -13.58 -6.61
2023 12 20 0.7 7.49 -2.39 2.55
2023 12 21 0 0.62 -3.96 -1.67
2023 12 22 0 2.43 -3.79 -0.68
2023 12 23 27.75 -4.84 -14.24 -9.54
2023 12 24 0 0.19 -3.16 -1.49
2023 12 25 0 5.05 -0.78 2.13
2023 12 26 0 6.34 -1.03 2.66
2023 12 27 25.4 4.72 -8.61 -1.94
2023 12 28 0 8.58 -7.05 0.76
2023 12 29 0.01 1.05 -4.25 -1.6
2023 12 30 0 -0.14 -9.48 -4.81
2023 12 31 1.21 -2.24 -14.22 -8.23
2024 1 1 0.04 2.76 -7.68 -2.46
2024 1 2 0.18 -3.75 -19.52 -11.63
2024 1 3 4.22 5.75 0.75 3.25
2024 1 4 0.99 0.2 -5.67 -2.73
2024 1 5 0 -0.17 -7.84 -4
2024 1 6 0.17 6.16 -3.01 1.58
2024 1 7 0 0.64 -11.9 -5.63
2024 1 8 0 2.16 -10.05 -3.95
2024 1 9 0 5.29 -4.76 0.27
2024 1 10 11.4 5.84 -6.15 -0.16
2024 1 11 1.4 0.58 -6.23 -2.83
2024 1 12 0 -13.13 -21.86 -17.5
2024 1 13 0 7.19 1.03 4.11
2024 1 14 0.13 -10.73 -20.49 -15.61
2024 1 15 14.22 7.58 -8.3 -0.36
2024 1 16 0.94 1.18 -8.24 -3.53
2024 1 17 0.22 5.66 -1.84 1.91
2024 1 18 0.37 -2.09 -5.49 -3.79
2024 1 19 0.26 2.01 -5.9 -1.95
2024 1 20 0 -7.39 -29.34 -18.37
2024 1 21 0 -1.04 -15.21 -8.12
2024 1 22 0.08 10.25 -3.75 3.25
2024 1 23 0.11 10.77 -1.81 4.48
2024 1 24 0 -10.34 -17.87 -14.11
2024 1 25 0.29 1.33 -8.78 -3.72
2024 1 26 0.06 -10.87 -22.37 -16.62
2024 1 27 40.59 8.17 -1.47 3.35
2024 1 28 0 16.89 0.29 8.59
2024 1 29 0 -1.29 -11.52 -6.4
2024 1 30 4.58 -3.89 -13.32 -8.61
2024 1 31 1.5 -0.8 -13.25 -7.03
2024 2 1 3.93 8.23 -0.86 3.68
2024 2 2 0.31 3.06 0.12 1.59
2024 2 3 0.38 -1.91 -12.63 -7.27
2024 2 4 5.19 8.28 -0.05 4.12
2024 2 5 0.83 4.72 -1.15 1.79
2024 2 6 0.74 -4.94 -11.71 -8.33
2024 2 7 5.78 6.92 -0.78 3.07
2024 2 8 0 1.73 -1.98 -0.12
2024 2 9 0 4.06 -10.19 -3.06
2024 2 10 0 0.55 -15.04 -7.24
2024 2 11 2.08 8.13 -9.93 -0.9
2024 2 12 0.09 4.67 -1.08 1.8
2024 2 13 0.83 2.24 -10.05 -3.91
2024 2 14 0.44 -0.57 -19.18 -9.88
2024 2 15 0 -5.18 -18.33 -11.75
2024 2 16 7.33 2.94 -4.71 -0.88
2024 2 17 0.38 -1.46 -8.93 -5.2
2024 2 18 0.06 0.32 -9.59 -4.63
2024 2 19 0 12.97 -4.01 4.48
2024 2 20 0.18 2.67 -13.4 -5.37
2024 2 21 0.09 -6.1 -22.41 -14.25
2024 2 22 0 2.63 -9.86 -3.62
2024 2 23 0 13.56 -4.18 4.69
2024 2 24 0 2.94 -9.65 -3.36
2024 2 25 0 -1.99 -17.04 -9.52
2024 2 26 0 7.55 -5.1 1.23
2024 2 27 0 3.31 -5.35 -1.02
2024 2 28 12.89 1.38 -10.06 -4.34
2024 2 29 9.47 10.9 1.4 6.15
2024 3 1 3 -3.27 -17.39 -10.33
2024 3 2 0 10.14 0.85 5.5
2024 3 3 0 0.02 -8.99 -4.49
2024 3 4 0 4.92 -6.99 -1.04
2024 3 5 0 -2.49 -11.46 -6.98
2024 3 6 4.13 -3.02 -14.39 -8.7
2024 3 7 1.57 6.67 -0.73 2.97
2024 3 8 0.46 4.41 -6.94 -1.27
2024 3 9 0 4.97 -6 -0.51
2024 3 10 0 1.76 -16.67 -7.46
2024 3 11 0 10.75 -1.07 4.84
2024 3 12 0.11 -0.07 -11.36 -5.71
2024 3 13 1.1 -2.82 -15.44 -9.13
2024 3 14 40.72 -6.47 -12.06 -9.27
2024 3 15 2.32 3.53 0.15 1.84
2024 3 16 0 4.32 -4.73 -0.21
2024 3 17 0 4.92 -3.35 0.79
2024 3 18 0 4.22 -3.7 0.26
2024 3 19 0 3.44 -9.36 -2.96
2024 3 20 0 5.15 -4.47 0.34
2024 3 21 0 6.26 -3.72 1.27
2024 3 22 5.34 7.5 -0.18 3.66
2024 3 23 0.3 7.62 -0.65 3.49
2024 3 24 0.52 11.29 -1.62 4.83
2024 3 25 7.69 5.4 1.29 3.35
2024 3 26 1.97 4.61 0.63 2.62
2024 3 27 0.06 8.1 -3.32 2.39
2024 3 28 0 3.99 -8.81 -2.41
2024 3 29 0 7.68 -7.79 -0.05
2024 3 30 0 11.76 -3.87 3.94
2024 3 31 4.45 5.45 0.03 2.74
2024 4 1 2.49 8.42 1.64 5.03
2024 4 2 7.75 15.22 2.02 8.62
2024 4 3 0 14.46 -3.29 5.59
2024 4 4 0 1.14 -10.32 -4.59
2024 4 5 0.06 22.12 4.28 13.2
2024 4 6 5.1 6.27 3.02 4.64
2024 4 7 0.05 8.26 0.91 4.58
2024 4 8 6.96 9.99 -2.91 3.54
2024 4 9 0 14.34 -1.78 6.28
2024 4 10 11.65 11.87 1.87 6.87
2024 4 11 9.02 4.41 -1.17 1.62
2024 4 12 7.83 24.39 8.58 16.48
2024 4 13 2.19 11.53 4.64 8.09
2024 4 14 0 22.26 5.35 13.8
2024 4 15 0 10.88 -4.58 3.15
2024 4 16 0 10.73 -6.08 2.33
2024 4 17 0.01 15.81 5.24 10.53
2024 4 18 8.08 11.85 -1.9 4.97
2024 4 19 1.72 15.42 2.46 8.94
2024 4 20 2.59 16.18 1.44 8.81
2024 4 21 0 10.9 0.87 5.88
2024 4 22 0 25.35 3.26 14.3
2024 4 23 0 26.37 13.04 19.7
2024 4 24 0 21.93 1.7 11.81
2024 4 25 0 24.79 1 12.89
2024 4 26 0 25.03 5.66 15.35
2024 4 27 0 19.94 -1.27 9.34
2024 4 28 0.84 22.14 8.65 15.39
2024 4 29 2.68 12.14 0.72 6.43
2024 4 30 6.51 24.42 10.42 17.42
2024 5 1 1.18 20.45 3.88 12.16
2024 5 2 0 20.7 0.39 10.54
2024 5 3 10.69 17.8 0.99 9.39
2024 5 4 0 9.35 3.71 6.53
2024 5 5 0 24.04 2.93 13.48
2024 5 6 0 18.18 -0.08 9.05
2024 5 7 0 16.25 0.14 8.2
2024 5 8 0 15.41 -0.74 7.34
2024 5 9 0 26.95 5.85 16.4
2024 5 10 0 17.5 5.98 11.74
2024 5 11 3.29 24.33 6.34 15.33
2024 5 12 0 12.65 1.4 7.03
2024 5 13 0 34.67 16.51 25.59
2024 5 14 0 27.94 7.43 17.69
2024 5 15 2.87 27.25 8.15 17.7
2024 5 16 17.81 24.35 7.75 16.05
2024 5 17 12.04 19.52 7.96 13.74
2024 5 18 16.75 11.93 6.97 9.45
2024 5 19 4.7 14.35 8.77 11.56
2024 5 20 0 25.02 8.49 16.75
2024 5 21 1.31 12.53 3.76 8.14
2024 5 22 0.01 22.48 12.07 17.27
2024 5 23 11.83 20.51 11.46 15.99
2024 5 24 0 24.2 11.86 18.03
2024 5 25 0 24.53 4.52 14.53
2024 5 26 0 34.01 8.93 21.47
2024 5 27 0 20.86 3.18 12.02
2024 5 28 0 22.91 3.78 13.35
2024 5 29 0 21.43 4.47 12.95
2024 5 30 15.01 24.78 10.97 17.88
2024 5 31 1.75 21.43 10.21 15.82
2024 6 1 0.85 26 15.55 20.77
2024 6 2 7.66 26 16.18 21.09
2024 6 3 0.52 29.49 12.86 21.17
2024 6 4 0 26.23 10.16 18.2
2024 6 5 0 19.96 9.77 14.87
2024 6 6 0 27.72 7.64 17.68
2024 6 7 0 30.15 9.24 19.7
2024 6 8 0 29.35 17.1 23.23
2024 6 9 3.96 24.08 11.65 17.86
2024 6 10 0 32.87 17.48 25.18
2024 6 11 0 22.36 3.17 12.77
2024 6 12 0 21.47 6.5 13.98
2024 6 13 0 32.59 16.16 24.38
2024 6 14 0 20.21 8.56 14.38
2024 6 15 0 33.8 15.92 24.86
2024 6 16 0.02 28.7 15.95 22.32
2024 6 17 5.39 27.01 14.42 20.71
2024 6 18 17.9 31.15 21.18 26.16
2024 6 19 0.18 17.57 13.53 15.55
2024 6 20 0 24.17 10.61 17.39
2024 6 21 0 27.72 14 20.86
2024 6 22 2.45 31.67 15.49 23.58
2024 6 23 0 22.52 15.45 18.98
2024 6 24 0.02 28.29 17.32 22.8
2024 6 25 0 29.52 17.65 23.59
2024 6 26 0 30.53 10.79 20.66
2024 6 27 0 24.6 8.91 16.76
2024 6 28 0 31.75 12.13 21.94
2024 6 29 7.31 32.29 15.29 23.79
2024 6 30 5.99 19.12 14.21 16.66
2024 7 1 1.29 25.41 12.64 19.02
2024 7 2 3.2 31.41 17.32 24.37
2024 7 3 0 22.33 9.07 15.7
2024 7 4 0 32.11 16.48 24.3
2024 7 5 0 34.27 19.42 26.85
2024 7 6 1.37 26.47 6.59 16.53
2024 7 7 3.07 31.25 17.09 24.17
2024 7 8 2.41 26.27 13.42 19.84
2024 7 9 0 29.67 9.59 19.63
2024 7 10 0.05 27.54 13.66 20.6
2024 7 11 14.39 27.42 17.9 22.66
2024 7 12 0 24.87 18.87 21.87
2024 7 13 0.41 30.74 14.91 22.82
2024 7 14 0.74 29.75 15.89 22.82
2024 7 15 0 26.14 15.64 20.89
2024 7 16 0 29.4 10.99 20.2
2024 7 17 2.47 26.99 14.43 20.71
2024 7 18 0 28.11 11.91 20.01
2024 7 19 0 31.29 20.68 25.98
2024 7 20 0 34.15 15.82 24.98
2024 7 21 0.51 27.67 13.24 20.46
2024 7 22 1.71 27.07 17.23 22.15
2024 7 23 0.31 32.53 19.69 26.11
2024 7 24 0 30.11 18.1 24.11
2024 7 25 0 27.2 17.38 22.29
2024 7 26 0 27.87 10.8 19.34
2024 7 27 0 27.73 14.25 20.99
2024 7 28 0 27.88 13.82 20.85
2024 7 29 0 30.36 18.18 24.27
2024 7 30 0 28.39 9.92 19.16
2024 7 31 0 28.69 11.04 19.87
2024 8 1 0 27.61 13.19 20.4
2024 8 2 0 31.46 18.47 24.96
2024 8 3 0 26.78 10.21 18.5
2024 8 4 0.78 29.72 15.64 22.68
2024 8 5 28.59 30.39 16.62 23.5
2024 8 6 0.36 29.01 19.95 24.48
2024 8 7 1.2 26.6 16.3 21.45
2024 8 8 4.77 30.99 16.88 23.93
2024 8 9 65.88 26.39 20.4 23.39
2024 8 10 0 23.62 15.47 19.55
2024 8 11 0 27.91 10.33 19.12
2024 8 12 1.84 26.99 13.01 20
2024 8 13 0.8 28.88 14.68 21.78
2024 8 14 0 26.97 12.12 19.54
2024 8 15 0 26.82 11.29 19.05
2024 8 16 0 30.44 16.01 23.23
2024 8 17 0 26.17 11.14 18.66
2024 8 18 0 27.34 14.13 20.73
2024 8 19 2.97 28.44 12.64 20.54
2024 8 20 1.68 27.9 19.2 23.55
2024 8 21 1.48 23.24 11.13 17.18
2024 8 22 0.19 19.22 15.35 17.29
2024 8 23 2.85 21.14 13.45 17.3
2024 8 24 2.37 27.23 18.28 22.76
2024 8 25 0.96 27.45 13.97 20.71
2024 8 26 0.19 28.19 15.99 22.09
2024 8 27 0 22.42 4.43 13.43
2024 8 28 0 25.72 10.1 17.91
2024 8 29 0 27.58 13.19 20.38
2024 8 30 0 25.32 10.52 17.92
2024 8 31 0 31.62 16.83 24.23
2024 9 1 1.73 23.95 6.66 15.3
2024 9 2 0 25.68 15.79 20.73
2024 9 3 0 23.86 6.45 15.15
2024 9 4 0 27.02 7.98 17.5
2024 9 5 4.49 30.75 18.49 24.62
2024 9 6 0 24.04 13.36 18.7
2024 9 7 0.21 20.97 7.01 13.99
2024 9 8 0 20.94 13.18 17.06
2024 9 9 0 22.94 7.4 15.17
2024 9 10 0.04 26.13 11.63 18.88
2024 9 11 0 29.59 16.77 23.18
2024 9 12 0 18.44 4.1 11.27
2024 9 13 0.99 22.35 6.63 14.49
2024 9 14 0.45 23.04 10.55 16.8
2024 9 15 12.46 14.03 10.16 12.09
2024 9 16 28.49 25.3 18.28 21.79
2024 9 17 2.36 25.23 17.95 21.59
2024 9 18 0.97 22.3 7.99 15.14
2024 9 19 0 22.43 7.85 15.14
2024 9 20 0 19.69 3.53 11.61
2024 9 21 0 24.96 9.06 17.01
2024 9 22 0 24.48 8.42 16.45
2024 9 23 0 25.83 10.58 18.2
2024 9 24 0 21.91 8.37 15.14
2024 9 25 6.31 24.51 7.95 16.23
2024 9 26 7.19 21.75 10.9 16.32
2024 9 27 0.23 25.88 11.9 18.89
2024 9 28 1.91 16.3 8.09 12.2
2024 9 29 0 19.17 4.47 11.82
2024 9 30 0 26.03 12.19 19.11
2024 10 1 0 17.84 8.69 13.27
2024 10 2 0 19.12 6.51 12.82
2024 10 3 6.5 20.32 10.45 15.38
2024 10 4 0.09 19.31 11.78 15.54
2024 10 5 6.81 24.18 14.24 19.21
2024 10 6 17.98 14.47 5.19 9.83
2024 10 7 10.92 22.12 12.31 17.21
2024 10 8 0.68 23.5 10.04 16.77
2024 10 9 0 19.55 7.45 13.5
2024 10 10 0 29 7.82 18.41
2024 10 11 17.55 13.53 -1.63 5.95
2024 10 12 5.76 17.85 7.29 12.57
2024 10 13 0 19.12 3.78 11.45
2024 10 14 0 14.39 -1.4 6.5
2024 10 15 0.04 26.27 8.04 17.16
2024 10 16 13.11 22.9 9.96 16.43
2024 10 17 0.26 19.53 10.04 14.79
2024 10 18 0.21 14.58 10.19 12.38
2024 10 19 0 16.9 1.94 9.42
2024 10 20 1.35 25.17 10.74 17.96
2024 10 21 2.16 11.97 -2.7 4.63
2024 10 22 1 7.61 4.96 6.29
2024 10 23 0 20.93 4.1 12.52
2024 10 24 0 16.68 -1.63 7.53
2024 10 25 0 12.83 -1.08 5.88
2024 10 26 0 18.7 -1.99 8.36
2024 10 27 27.45 20.88 9.63 15.25
2024 10 28 0 10.15 6 8.07
2024 10 29 0 10.26 -2.92 3.67
2024 10 30 0.01 3.82 -0.32 1.75
2024 10 31 2.73 19.7 5.94 12.82
2024 11 1 1.31 12.97 3.73 8.35
2024 11 2 0 8.82 -1.98 3.42
2024 11 3 0 7.72 -6.23 0.74
2024 11 4 8.89 14.48 5.46 9.97
2024 11 5 3.07 17.77 3.09 10.43
2024 11 6 1.83 16.61 3.52 10.06
2024 11 7 0.7 4.82 -2.67 1.07
2024 11 8 2.68 9.41 2.12 5.77
2024 11 9 4.52 15.36 2.88 9.12
2024 11 10 18.72 4.39 0.54 2.46
2024 11 11 3.61 13.2 -3.22 4.99
2024 11 12 1.8 13.23 5.99 9.61
2024 11 13 1.78 10.42 6.33 8.38
2024 11 14 0 6.7 -4.57 1.06
2024 11 15 0 9.02 -6.73 1.14
2024 11 16 6.48 7.9 2.59 5.25
2024 11 17 0 2.4 -3.01 -0.3
2024 11 18 0.52 5.84 -5.2 0.32
2024 11 19 0.09 2.9 -6.9 -2
2024 11 20 38.41 12.91 0.34 6.62
2024 11 21 0 15.2 2.08 8.64
2024 11 22 23.42 11.39 1.38 6.39
2024 11 23 0 6.5 0.01 3.25
2024 11 24 0 4.41 -9.95 -2.77
2024 11 25 0.11 14.97 1.36 8.16
2024 11 26 8.28 12.48 -0.06 6.21
2024 11 27 0 12.47 0.34 6.41
2024 11 28 0 8.84 -3.24 2.8
2024 11 29 0 8.09 -4.74 1.67
2024 11 30 0 8.75 -1.95 3.4
2024 12 1 3.44 12.03 -4.07 3.98
2024 12 2 0 5.82 -7.06 -0.62
2024 12 3 0 9.31 -9.75 -0.22
2024 12 4 6.96 2.61 -4.04 -0.71
2024 12 5 0 3.51 -4.55 -0.52
2024 12 6 0 9.66 -6.07 1.8
2024 12 7 3.04 11.59 -4.47 3.56
2024 12 8 0 5.65 -5.67 -0.01
2024 12 9 16.76 6.52 1.89 4.21
2024 12 10 2.49 5.48 0.93 3.21
2024 12 11 0 7.08 -4.23 1.42
2024 12 12 0 -0.78 -8.64 -4.71
2024 12 13 0 6.06 -7.99 -0.97
2024 12 14 0 -4.23 -16.62 -10.43
2024 12 15 4.11 4.15 -0.42 1.86
2024 12 16 0.46 3.12 0.64 1.88
2024 12 17 6.53 -1.44 -16.9 -9.17
2024 12 18 1.4 -2.54 -8.95 -5.74
2024 12 19 0.66 4.47 2.01 3.24
2024 12 20 0 8.54 -0.06 4.24
2024 12 21 0 -1.53 -18.54 -10.04
2024 12 22 0.4 -2.41 -17.32 -9.87
2024 12 23 7.41 6.22 -8.97 -1.38
2024 12 24 2.59 8.07 -6.38 0.85
2024 12 25 2.4 3.07 -9.68 -3.3
2024 12 26 0 6.21 -4.46 0.88
2024 12 27 0.01 10.3 -1.69 4.31
2024 12 28 10.58 -5.87 -21.43 -13.65
2024 12 29 0 6.31 1.15 3.73
2024 12 30 0 -4.19 -13.04 -8.62
2024 12 31 0.22 -4.89 -23.77 -14.33
2025 1 1 0.04 3.29 -2.36 0.47
2025 1 2 0 8 -0.49 3.75
2025 1 3 15.01 3.02 -14.3 -5.64
2025 1 4 0.53 7.14 -0.73 3.21
2025 1 5 0 10.01 -1.58 4.21
2025 1 6 0.17 6.16 -3.01 1.58
2025 1 7 0.11 4.39 -6.34 -0.97
2025 1 8 0 -5.39 -14.59 -9.99
2025 1 9 0 5.29 -4.76 0.27
2025 1 10 0 1.38 -6.18 -2.4
2025 1 11 0 3.22 -12.53 -4.65
2025 1 12 0 0.26 -10.17 -4.96
2025 1 13 0.37 0.4 -6.89 -3.25
2025 1 14 0 1.48 -9.02 -3.77
2025 1 15 0.11 0.4 -9.37 -4.48
2025 1 16 14.22 7.58 -8.3 -0.36
2025 1 17 15.85 1.16 -4.57 -1.7
2025 1 18 3.8 -0.93 -4.49 -2.71
2025 1 19 7.04 4.91 -5.61 -0.35
2025 1 20 3.52 1.81 -17.32 -7.76
2025 1 21 28.22 -2.19 -8.57 -5.38
2025 1 22 1.45 -3.78 -8.86 -6.32
2025 1 23 1.52 3.74 -3.38 0.18
2025 1 24 1.52 3.74 -3.38 0.18
2025 1 25 0 1.73 -8.46 -3.37
2025 1 26 0 -6.77 -17.01 -11.89
2025 1 27 0 -2.32 -11.61 -6.96
2025 1 28 0 -1.19 -9.07 -5.13
2025 1 29 0 1.64 -10.22 -4.29
2025 1 30 0 8.31 -2.06 3.12
2025 1 31 0.01 3.78 -10.07 -3.15
2025 2 1 7.27 -5.16 -11.22 -8.19
2025 2 2 0.02 0.39 -11.63 -5.62
2025 2 3 0 0.23 -5.06 -2.42
2025 2 4 0 -1.72 -23.2 -12.46
2025 2 5 0 -10.3 -29.72 -20.01
